TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20001218,-0.482,0.0,120.746,52.736,0.0,260.168,0.0,1.316,0.0,98.593,0.0,2.7,1.0,5.999,0.0625,1.3352916666666668,1.0,-24.5821875,1.0,133.37114583333332,1.0,-9999,0.0,-9999,0.0,380.771,1.0,-9999,0.054,-9999,1.0,-9999,1.0,1.19716,-9999,-9999,-9999,-9999,-9999,-0.0998461,-9999,-9999,-9999,-9999,-9999,0.567423,0.0,-9999,0.567423,0.567423,0.567423,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001219,-5.335,0.0,120.596,47.522,0.0,238.883,0.0,1.667,0.0,100.529,0.0,0.0,1.0,1.815,0.520833,0.24304166666666668,1.0,-6.285749999999999,0.5833333333333334,84.31460416666665,1.0,-9999,0.0,-9999,0.0,379.254,1.0,-9999,0.079,-9999,1.0,-9999,1.0,1.42192,-9999,-9999,-9999,-9999,-9999,7.72816,-9999,-9999,-9999,-9999,-9999,0.571515,0.354167,-9999,0.571515,0.571515,0.571515,0.354167,0.354167,0.354167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001220,-5.884,0.0,120.505,5.866,0.0,267.117,0.0,0.696,0.0,99.038,0.0,0.0,1.0,3.032,0.854167,0.5738571428571428,0.875,-9999,0.0,27.5434375,1.0,-9999,0.0,-9999,0.0,377.842,1.0,-9999,0.142,-9999,1.0,-9999,1.0,0.796754,-9999,-9999,-9999,-9999,-9999,12.9547,-9999,-9999,-9999,-9999,-9999,0.485108,0.375,-9999,0.485108,0.485108,0.485108,0.375,0.375,0.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001221,-9.272,0.0,120.474,63.384,0.0,206.339,0.0,0.634,0.0,101.221,0.0,0.0,1.0,1.072,1.0,0.15691666666666668,1.0,-9999,0.0,140.7676875,1.0,-9999,0.0,-9999,0.0,377.021,1.0,-9999,0.231,-9999,1.0,-9999,1.0,1.64777,-9999,-9999,-9999,-9999,-9999,8.66205,-9999,-9999,-9999,-9999,-9999,0.324093,0.4375,-9999,0.324093,0.324093,0.324093,0.4375,0.4375,0.4375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001222,-9.309,0.0,120.502,41.227,0.0,236.273,0.0,0.321,0.0,100.538,0.0,0.0,1.0,1.39,1.0,0.232625,1.0,-9999,-9999,58.80610416666667,1.0,-9999,-9999,-9999,-9999,381.62,1.0,-9999,0.325,-9999,1.0,-9999,1.0,0.404106,-9999,-9999,-9999,-9999,-9999,3.49663,-9999,-9999,-9999,-9999,-9999,0.229479,0.708333,-9999,0.229479,0.229479,0.229479,0.708333,0.708333,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001223,-9.214,0.0,120.589,65.922,0.0,199.307,0.0,0.686,0.0,100.691,0.0,0.0,1.0,3.956,1.0,0.7606458333333332,1.0,-9999,0.0,154.0047708333333,1.0,-9999,0.0,-9999,0.0,378.934,1.0,-9999,0.37,-9999,1.0,-9999,1.0,1.41644,-9999,-9999,-9999,-9999,-9999,-5.69706,-9999,-9999,-9999,-9999,-9999,0.241873,1.0,-9999,0.241873,0.241873,0.241873,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001224,-13.183,0.0,120.736,69.093,0.0,200.287,0.0,0.354,0.0,101.289,0.0,0.0,1.0,1.4,1.0,0.2862291666666667,1.0,-9999,0.0,155.36362499999998,1.0,-9999,0.0,-9999,0.0,376.256,1.0,-9999,0.3,-9999,1.0,-9999,1.0,1.70159,-9999,-9999,-9999,-9999,-9999,31.1,-9999,-9999,-9999,-9999,-9999,0.44181,0.833333,-9999,0.44181,0.44181,0.44181,0.833333,0.833333,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001225,-14.123,0.0,120.941,53.014,0.0,209.78,0.0,0.372,0.0,100.502,0.0,0.0,1.0,3.735,1.0,0.7317083333333333,1.0,-9999,0.0,88.07375,1.0,-9999,0.0,-9999,0.0,375.49,1.0,-9999,0.148,-9999,1.0,-9999,1.0,0.211583,-9999,-9999,-9999,-9999,-9999,3.57821,-9999,-9999,-9999,-9999,-9999,0.359224,1.0,-9999,0.359224,0.359224,0.359224,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001226,-14.184,0.0,121.207,29.196,0.0,217.796,0.0,0.476,0.0,99.833,0.0,0.0,1.0,3.82,1.0,0.7521666666666667,1.0,-9999,0.0,76.436625,1.0,-9999,0.0,-9999,0.0,374.461,1.0,-9999,-0.081,-9999,1.0,-9999,1.0,0.690455,-9999,-9999,-9999,-9999,-9999,19.8396,-9999,-9999,-9999,-9999,-9999,0.427206,0.979167,-9999,0.427206,0.427206,0.427206,0.979167,0.979167,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001227,-10.399,0.0,121.532,61.31,0.0,217.822,0.0,0.598,0.0,99.464,0.0,0.0,1.0,2.348,1.0,0.31466666666666665,1.0,-9999,0.0,158.64166666666668,1.0,-9999,0.0,-9999,0.0,375.552,1.0,-9999,-0.186,-9999,1.0,-9999,1.0,2.27065,-9999,-9999,-9999,-9999,-9999,30.4139,-9999,-9999,-9999,-9999,-9999,0.419474,0.583333,-9999,0.419474,0.419474,0.419474,0.583333,0.583333,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001228,-5.807,0.0,121.916,25.681,0.0,255.797,0.0,0.724,0.0,99.295,0.0,0.0,1.0,2.212,1.0,0.41939583333333336,1.0,-9999,0.0,53.957125,1.0,-9999,0.0,-9999,0.0,376.851,1.0,-9999,-0.218,-9999,1.0,-9999,1.0,0.580734,-9999,-9999,-9999,-9999,-9999,-6.90854,-9999,-9999,-9999,-9999,-9999,0.770211,0.708333,-9999,0.770211,0.770211,0.770211,0.708333,0.708333,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001229,-3.533,0.0,122.36,65.781,0.0,220.957,0.0,0.977,0.0,100.062,0.0,0.0,1.0,3.149,1.0,0.5126458333333334,1.0,-9999,0.0,116.02510416666667,1.0,-9999,0.0,-9999,0.0,374.953,1.0,-9999,-0.154,-9999,1.0,-9999,1.0,0.764472,-9999,-9999,-9999,-9999,-9999,-8.35307,-9999,-9999,-9999,-9999,-9999,0.227037,0.854167,-9999,0.227037,0.227037,0.227037,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001230,-4.611,0.0,122.862,45.914,0.0,259.381,0.0,0.576,0.0,100.365,0.0,0.0,1.0,2.492,1.0,0.534872340425532,0.9791666666666666,-9999,0.0,39.246520833333335,1.0,-9999,0.0,-9999,0.0,375.514,1.0,-9999,-0.064,-9999,1.0,-9999,1.0,-0.428444,-9999,-9999,-9999,-9999,-9999,-5.19595,-9999,-9999,-9999,-9999,-9999,0.66829,0.9375,-9999,0.66829,0.66829,0.66829,0.9375,0.9375,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20001231,-0.721,0.0,123.424,17.76,0.0,294.083,0.0,0.425,0.0,98.305,0.0,0.5,1.0,3.122,0.979167,0.5058837209302326,0.8958333333333334,-9999,-9999,45.15110416666666,1.0,-9999,-9999,-9999,-9999,375.247,1.0,-9999,-0.028,-9999,1.0,-9999,1.0,-0.0154016,-9999,-9999,-9999,-9999,-9999,-18.6569,-9999,-9999,-9999,-9999,-9999,0.57013,0.854167,-9999,0.57013,0.57013,0.57013,0.854167,0.854167,0.854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010101,-1.195,0.0,123.424,53.999,0.0,254.737,0.0,1.432,0.0,99.821,0.0,0.0,1.0,3.707,1.0,0.5956666666666667,1.0,-9999,0.0,104.16143749999999,1.0,-9999,0.0,-9999,0.0,375.584,1.0,-9999,0.001,-9999,1.0,-9999,1.0,0.279219,-9999,-9999,-9999,-9999,-9999,-44.1678,-9999,-9999,-9999,-9999,-9999,0.328014,1.0,-9999,0.328014,0.328014,0.328014,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010102,-7.669,0.0,124.045,73.539,0.0,202.387,0.0,0.51,0.0,100.829,0.0,0.0,1.0,1.753,1.0,0.23204166666666667,1.0,-9999,0.0,166.67916666666667,1.0,-9999,0.0,-9999,0.0,376.519,1.0,-9999,-0.019,-9999,1.0,-9999,1.0,0.967682,-9999,-9999,-9999,-9999,-9999,12.68,-9999,-9999,-9999,-9999,-9999,0.381661,0.625,-9999,0.381661,0.381661,0.381661,0.625,0.625,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010103,-10.748,0.0,124.725,69.602,0.0,206.492,0.0,0.441,0.0,100.78,0.0,0.0,1.0,1.324,1.0,0.1934375,1.0,-9999,0.0,162.60091666666668,1.0,-9999,0.0,-9999,0.0,377.871,1.0,-9999,-0.072,-9999,1.0,-9999,1.0,1.02321,-9999,-9999,-9999,-9999,-9999,16.2642,-9999,-9999,-9999,-9999,-9999,0.436369,0.5,-9999,0.436369,0.436369,0.436369,0.5,0.5,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010104,-7.232,0.0,125.464,30.746,0.0,243.796,0.0,0.474,0.0,99.979,0.0,0.0,1.0,1.518,0.979167,0.18317021276595744,0.9791666666666666,-9999,0.0,50.7941875,1.0,-9999,0.0,-9999,0.0,382.851,1.0,-9999,-0.1,-9999,1.0,-9999,1.0,0.321655,-9999,-9999,-9999,-9999,-9999,-4.47592,-9999,-9999,-9999,-9999,-9999,0.00527413,0.625,-9999,0.00527413,0.00527413,0.00527413,0.625,0.625,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010105,-9.817,0.0,126.261,64.878,0.0,217.761,0.0,0.363,0.0,99.924,0.0,0.0,1.0,1.725,0.979167,0.22106382978723413,0.9791666666666666,-9999,0.0,124.69725,1.0,-9999,0.0,-9999,0.0,382.735,1.0,-9999,-0.108,-9999,1.0,-9999,1.0,0.171306,-9999,-9999,-9999,-9999,-9999,1.21905,-9999,-9999,-9999,-9999,-9999,-0.781899,0.729167,-9999,-0.781899,-0.781899,-0.781899,0.729167,0.729167,0.729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010106,-3.092,0.0,127.117,17.526,0.0,291.435,0.0,0.592,0.0,99.375,0.0,0.0,1.0,3.224,1.0,0.56075,1.0,-9999,0.0,37.7425625,1.0,-9999,0.0,-9999,0.0,382.804,1.0,-9999,-0.109,-9999,1.0,-9999,1.0,-0.13225,-9999,-9999,-9999,-9999,-9999,-17.0981,-9999,-9999,-9999,-9999,-9999,-0.0654996,1.0,-9999,-0.0654996,-0.0654996,-0.0654996,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010107,-4.586,0.0,128.031,63.524,0.0,240.049,0.0,0.813,0.0,99.66,0.0,1.105,1.0,2.488,1.0,0.34643749999999995,1.0,-9999,-9999,161.74075000000002,1.0,-9999,-9999,-9999,-9999,383.606,1.0,-9999,-0.045,-9999,1.0,-9999,1.0,1.26359,-9999,-9999,-9999,-9999,-9999,-13.7713,-9999,-9999,-9999,-9999,-9999,0.00839742,0.708333,-9999,0.00839742,0.00839742,0.00839742,0.708333,0.708333,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010108,-8.503,0.0,129.003,66.023,0.0,228.018,0.0,0.311,0.0,100.288,0.0,0.0,1.0,1.022,1.0,0.17514583333333333,1.0,-9999,0.0,130.51054166666665,1.0,-9999,0.0,-9999,0.0,390.18,1.0,-9999,-0.093,-9999,1.0,-9999,1.0,-0.278417,-9999,-9999,-9999,-9999,-9999,21.5555,-9999,-9999,-9999,-9999,-9999,-0.036702,0.270833,-9999,-0.036702,-0.036702,-0.036702,0.270833,0.270833,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010109,-6.147,0.0,130.033,49.908,0.0,259.292,0.0,0.6,0.0,99.43,0.0,0.602,1.0,1.843,1.0,0.30712500000000004,1.0,-9999,0.0,168.5013541666667,1.0,-9999,0.0,-9999,0.0,388.529,1.0,-9999,-0.106,-9999,1.0,-9999,1.0,-0.0408351,-9999,-9999,-9999,-9999,-9999,18.5973,-9999,-9999,-9999,-9999,-9999,-0.0892474,0.75,-9999,-0.0892474,-0.0892474,-0.0892474,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010110,-10.25,0.0,131.121,77.104,0.0,203.973,0.0,0.642,0.0,99.8,0.0,0.0,1.0,3.024,1.0,0.5103333333333333,1.0,-9999,0.0,174.5674375,1.0,-9999,0.0,-9999,0.0,379.817,1.0,-9999,-0.139,-9999,1.0,-9999,1.0,-0.101318,-9999,-9999,-9999,-9999,-9999,0.684396,-9999,-9999,-9999,-9999,-9999,-0.0162882,0.8125,-9999,-0.0162882,-0.0162882,-0.0162882,0.8125,0.8125,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010111,-9.811,0.0,132.266,43.128,0.0,231.283,0.0,0.864,0.0,99.765,0.0,0.0,1.0,2.551,1.0,0.372875,1.0,-9999,0.0,56.717000000000006,1.0,-9999,0.0,-9999,0.0,380.67,1.0,-9999,-0.214,-9999,1.0,-9999,1.0,-0.153167,-9999,-9999,-9999,-9999,-9999,-18.4429,-9999,-9999,-9999,-9999,-9999,0.103882,0.625,-9999,0.103882,0.103882,0.103882,0.625,0.625,0.625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010112,-11.718,0.0,133.467,80.416,0.0,187.611,0.0,0.663,0.0,100.989,0.0,0.0,1.0,2.59,1.0,0.4221875,1.0,-9999,0.0,177.14450000000002,1.0,-9999,0.0,-9999,0.0,376.763,1.0,-9999,-0.228,-9999,1.0,-9999,1.0,0.38562,-9999,-9999,-9999,-9999,-9999,3.15397,-9999,-9999,-9999,-9999,-9999,-0.0367586,0.708333,-9999,-0.0367586,-0.0367586,-0.0367586,0.708333,0.708333,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010113,-11.156,0.0,134.726,67.54,0.0,212.842,0.0,0.642,0.0,101.528,0.0,0.0,1.0,1.813,1.0,0.24697916666666667,1.0,-9999,0.0,112.74620833333334,1.0,-9999,0.0,-9999,0.0,379.996,1.0,-9999,-0.302,-9999,1.0,-9999,1.0,-0.920286,-9999,-9999,-9999,-9999,-9999,17.9972,-9999,-9999,-9999,-9999,-9999,-0.858235,0.5,-9999,-0.858235,-0.858235,-0.858235,0.5,0.5,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010114,-5.096,0.0,136.041,67.777,0.0,227.811,0.0,1.021,0.0,101.248,0.0,1.606,1.0,2.63,1.0,0.42914583333333334,1.0,-9999,-9999,142.53133333333335,1.0,-9999,-9999,-9999,-9999,381.729,1.0,-9999,-0.193,-9999,1.0,-9999,1.0,-0.39245,-9999,-9999,-9999,-9999,-9999,-15.4122,-9999,-9999,-9999,-9999,-9999,-0.392635,0.833333,-9999,-0.392635,-0.392635,-0.392635,0.833333,0.833333,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010115,-11.136,0.0,137.413,45.58,0.0,240.55,0.0,0.456,0.0,101.567,0.0,0.0,1.0,1.669,1.0,0.34154166666666663,1.0,-9999,0.0,66.31591666666667,1.0,-9999,0.0,-9999,0.0,378.02,1.0,-9999,-0.24,-9999,1.0,-9999,1.0,0.56701,-9999,-9999,-9999,-9999,-9999,6.26696,-9999,-9999,-9999,-9999,-9999,0.148646,0.916667,-9999,0.148646,0.148646,0.148646,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010116,-6.379,0.0,138.839,13.861,0.0,284.88,0.0,0.287,0.0,100.114,0.0,0.0,1.0,1.581,0.979167,0.27546808510638304,0.9791666666666666,-9999,0.0,66.249125,1.0,-9999,0.0,-9999,0.0,380.024,1.0,-9999,-0.278,-9999,0.520833,-9999,1.0,-0.471792,-9999,-9999,-9999,-9999,-9999,8.1955,-9999,-9999,-9999,-9999,-9999,0.71091,0.75,-9999,0.71091,0.71091,0.71091,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010117,-6.127,0.0,140.321,48.957,0.0,244.611,0.0,0.615,0.0,100.654,0.0,0.0,1.0,2.218,1.0,0.34558333333333335,1.0,-9999,0.0,99.70187500000002,1.0,-9999,0.0,-9999,0.0,379.872,1.0,-9999,-0.278,-9999,0.0,-9999,1.0,0.759104,-9999,-9999,-9999,-9999,-9999,-6.0311,-9999,-9999,-9999,-9999,-9999,-0.0240655,0.916667,-9999,-0.0240655,-0.0240655,-0.0240655,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010118,-12.621,0.0,141.858,75.317,0.0,197.338,0.0,0.397,0.0,101.424,0.0,0.0,1.0,1.757,1.0,0.23345833333333332,1.0,-9999,0.0,184.75508333333332,1.0,-9999,0.0,-9999,0.0,380.065,1.0,-9999,-0.278,-9999,0.0,-9999,1.0,-0.866317,-9999,-9999,-9999,-9999,-9999,42.2509,-9999,-9999,-9999,-9999,-9999,0.163072,0.583333,-9999,0.163072,0.163072,0.163072,0.583333,0.583333,0.583333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010119,-3.594,0.0,143.449,23.623,0.0,283.763,0.0,0.489,0.0,100.533,0.0,0.0,1.0,1.82,0.416667,-9999,0.0,-9999,0.0,39.761583333333334,1.0,-9999,0.0,-9999,0.0,385.701,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,-0.903907,-9999,-9999,-9999,-9999,-9999,35.6847,-9999,-9999,-9999,-9999,-9999,0.254216,0.166667,-9999,0.254216,0.254216,0.254216,0.166667,0.166667,0.166667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010120,-10.313,0.0,145.093,80.02,0.0,208.626,0.0,0.661,0.0,100.853,0.0,0.0,1.0,2.177,0.0,-9999,0.0,-9999,0.0,155.66916666666668,1.0,-9999,0.0,-9999,0.0,377.553,1.0,-9999,-0.226,-9999,0.0,-9999,1.0,-0.814294,-9999,-9999,-9999,-9999,-9999,35.5555,-9999,-9999,-9999,-9999,-9999,0.26097,0.0,-9999,0.26097,0.26097,0.26097,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010121,-12.228,0.0,146.792,38.937,0.0,223.422,0.0,0.58,0.0,100.408,0.0,0.0,1.0,2.728,0.0,-9999,-9999,-9999,-9999,62.57816666666667,1.0,-9999,-9999,-9999,-9999,378.019,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,-0.779392,-9999,-9999,-9999,-9999,-9999,28.2312,-9999,-9999,-9999,-9999,-9999,0.652486,0.0,-9999,0.652486,0.652486,0.652486,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010122,-13.401,0.0,148.542,95.809,0.0,177.889,0.0,0.452,0.0,101.826,0.0,0.0,1.0,1.627,0.0,-9999,0.0,-9999,0.0,205.13370833333332,1.0,-9999,0.0,-9999,0.0,380.373,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,0.54218,-9999,-9999,-9999,-9999,-9999,22.0795,-9999,-9999,-9999,-9999,-9999,1.03862,0.0,-9999,1.03862,1.03862,1.03862,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010123,-7.343,0.0,150.345,85.388,0.0,222.415,0.0,0.952,0.0,101.334,0.0,1.105,1.0,2.252,0.4375,-9999,0.0,-9999,0.0,186.22733333333335,1.0,-9999,0.0,-9999,0.0,385.953,1.0,-9999,-0.226,-9999,0.0,-9999,1.0,0.263288,-9999,-9999,-9999,-9999,-9999,22.128,-9999,-9999,-9999,-9999,-9999,1.09638,0.0416667,-9999,1.09638,1.09638,1.09638,0.0416667,0.0416667,0.0416667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010124,-6.41,0.0,152.2,85.706,0.0,231.344,0.0,0.93,0.0,100.291,0.0,1.908,1.0,1.479,1.0,0.21037499999999998,1.0,-9999,0.0,104.59260416666666,1.0,-9999,0.0,-9999,0.0,389.94,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,1.08249,-9999,-9999,-9999,-9999,-9999,22.9586,-9999,-9999,-9999,-9999,-9999,1.0486,0.25,-9999,1.0486,1.0486,1.0486,0.25,0.25,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010125,-6.143,0.0,154.105,71.566,0.0,238.86,0.0,0.764,0.0,100.566,0.0,0.303,1.0,1.887,1.0,0.30312500000000003,1.0,-9999,0.0,191.5770625,1.0,-9999,0.0,-9999,0.0,383.391,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,1.5668,-9999,-9999,-9999,-9999,-9999,29.2681,-9999,-9999,-9999,-9999,-9999,0.686305,0.75,-9999,0.686305,0.686305,0.686305,0.75,0.75,0.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010126,-9.643,0.0,156.061,99.713,0.0,194.535,0.0,0.819,0.0,100.867,0.0,0.0,1.0,1.881,0.916667,0.21195454545454548,0.9166666666666666,-9999,0.0,219.6888958333333,1.0,-9999,0.0,-9999,0.0,379.467,1.0,-9999,-0.226,-9999,0.0,-9999,1.0,-1.91594,-9999,-9999,-9999,-9999,-9999,40.753,-9999,-9999,-9999,-9999,-9999,0.380298,0.395833,-9999,0.380298,0.380298,0.380298,0.395833,0.395833,0.395833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010127,-9.366,0.0,158.067,50.624,0.0,246.129,0.0,0.651,0.0,99.924,0.0,0.0,1.0,1.742,1.0,0.25095833333333334,1.0,-9999,0.0,91.70710416666668,1.0,-9999,0.0,-9999,0.0,382.294,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,1.22835,-9999,-9999,-9999,-9999,-9999,5.58895,-9999,-9999,-9999,-9999,-9999,0.265677,0.645833,-9999,0.265677,0.265677,0.265677,0.645833,0.645833,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010128,-6.408,0.0,160.121,78.245,0.0,227.549,0.0,0.967,0.0,100.49,0.0,0.0,1.0,2.643,1.0,0.4252708333333333,1.0,-9999,-9999,177.89329166666667,1.0,-9999,-9999,-9999,-9999,378.31,1.0,-9999,-0.259,-9999,0.0,-9999,1.0,3.52006,-9999,-9999,-9999,-9999,-9999,8.8805,-9999,-9999,-9999,-9999,-9999,0.229439,0.895833,-9999,0.229439,0.229439,0.229439,0.895833,0.895833,0.895833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
